order_id,customer_id,city,states,region,segment,category,subcategory,product_id,product_name,sales,profit,returned
CA-2017-134194,GA-14725,Dallas,Texas,Central,Consumer,Office Supplies,Binders,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,-65.568,Yes
CA-2017-134194,GA-14725,Dallas,Texas,Central,Consumer,Office Supplies,Binders,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,-5.0688,Yes
CA-2017-131807,GG-14650,Chico,California,West,Corporate,Furniture,Chairs,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,435.168,-59.8356,Yes
CA-2017-131807,GG-14650,Chico,California,West,Corporate,Office Supplies,Fasteners,OFF-FA-10002780,Staples,14.9,6.854,Yes
CA-2017-131807,GG-14650,Chico,California,West,Corporate,Office Supplies,Appliances,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4.108,Yes
CA-2017-131807,GG-14650,Chico,California,West,Corporate,Furniture,Furnishings,FUR-FU-10004666,DAX Clear Channel Poster Frame,72.9,26.973,Yes
CA-2017-131807,GG-14650,Chico,California,West,Corporate,Furniture,Tables,FUR-TA-10004086,KI Adjustable-Height Table,206.352,5.1588,Yes
CA-2017-131807,GG-14650,Chico,California,West,Corporate,Technology,Phones,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,2.6973,Yes
CA-2017-165008,DO-13645,Salt Lake City,Utah,West,Consumer,Office Supplies,Binders,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.056,106.9578,Yes
CA-2017-140151,RB-19360,Seattle,Washington,West,Consumer,Office Supplies,Storage,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,32.48,4.872,Yes
CA-2017-140151,RB-19360,Seattle,Washington,West,Consumer,Office Supplies,Paper,OFF-PA-10002986,Xerox 1898,20.04,9.6192,Yes
CA-2017-140151,RB-19360,Seattle,Washington,West,Consumer,Technology,Copiers,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,13999.96,6719.9808,Yes
CA-2016-128671,MT-18070,Tulsa,Oklahoma,Central,Home Office,Office Supplies,Paper,OFF-PA-10001870,Xerox 202,32.4,15.552,Yes
CA-2016-128671,MT-18070,Tulsa,Oklahoma,Central,Home Office,Office Supplies,Binders,OFF-BI-10003305,Avery Hanging File Binders,41.86,19.2556,Yes
CA-2016-128671,MT-18070,Tulsa,Oklahoma,Central,Home Office,Office Supplies,Binders,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,35.6776,Yes
CA-2014-109918,LR-17035,Santa Clara,California,West,Corporate,Office Supplies,Supplies,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,7.3872,Yes
CA-2014-109918,LR-17035,Santa Clara,California,West,Corporate,Office Supplies,Paper,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,9.6632,Yes
CA-2014-109918,LR-17035,Santa Clara,California,West,Corporate,Office Supplies,Binders,OFF-BI-10004308,Avery Legal 4-Ring Binder,83.92,31.47,Yes
CA-2015-110814,BD-11635,New York City,New York,East,Consumer,Office Supplies,Binders,OFF-BI-10002026,Avery Arch Ring Binders,232.4,78.435,Yes
CA-2015-110814,BD-11635,New York City,New York,East,Consumer,Furniture,Chairs,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",164.646,12.8058,Yes
CA-2015-110814,BD-11635,New York City,New York,East,Consumer,Office Supplies,Paper,OFF-PA-10004156,Xerox 188,22.68,11.1132,Yes
CA-2014-108861,MM-17260,Seattle,Washington,West,Consumer,Office Supplies,Binders,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",136.96,51.36,Yes
CA-2017-101273,ST-20530,Port Saint Lucie,Florida,South,Consumer,Office Supplies,Appliances,OFF-AP-10000804,Hoover Portapower Portable Vacuum,14.336,0.896,Yes
CA-2017-162015,KB-16240,Los Angeles,California,West,Corporate,Technology,Accessories,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,1287.45,244.6155,Yes
CA-2017-162015,KB-16240,Los Angeles,California,West,Corporate,Office Supplies,Appliances,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,43.706,Yes
CA-2017-101700,SO-20335,Greeley,Colorado,West,Consumer,Office Supplies,Envelopes,OFF-EN-10003134,Staple envelope,18.688,7.008,Yes
CA-2017-101700,SO-20335,Greeley,Colorado,West,Consumer,Furniture,Furnishings,FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",11.664,3.3534,Yes
CA-2017-117513,BT-11395,Los Angeles,California,West,Corporate,Furniture,Tables,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,-14.9877,Yes
US-2016-114230,CM-12235,Phoenix,Arizona,West,Consumer,Office Supplies,Storage,OFF-ST-10000876,Eldon Simplefile Box Office,39.808,3.9808,Yes
CA-2016-113341,MH-17455,Los Angeles,California,West,Consumer,Furniture,Chairs,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",194.352,19.4352,Yes
CA-2014-142769,RP-19390,Seattle,Washington,West,Consumer,Office Supplies,Fasteners,OFF-FA-10000840,OIC Thumb-Tacks,5.7,2.679,Yes
CA-2014-142769,RP-19390,Seattle,Washington,West,Consumer,Furniture,Furnishings,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,14.19,5.5341,Yes
CA-2014-142769,RP-19390,Seattle,Washington,West,Consumer,Office Supplies,Supplies,OFF-SU-10001574,Acme Value Line Scissors,7.3,2.19,Yes
CA-2014-142769,RP-19390,Seattle,Washington,West,Consumer,Technology,Accessories,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,199.98,75.9924,Yes
CA-2014-142769,RP-19390,Seattle,Washington,West,Consumer,Technology,Accessories,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,144.96,60.8832,Yes
CA-2014-142769,RP-19390,Seattle,Washington,West,Consumer,Technology,Accessories,TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,118,20.06,Yes
CA-2014-142769,RP-19390,Seattle,Washington,West,Consumer,Office Supplies,Paper,OFF-PA-10002923,Xerox 1942,48.94,24.47,Yes
CA-2014-142769,RP-19390,Seattle,Washington,West,Consumer,Office Supplies,Appliances,OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",22.66,9.7438,Yes
CA-2016-118500,HJ-14875,San Francisco,California,West,Home Office,Office Supplies,Supplies,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,13.365,Yes
CA-2016-118311,ED-13885,San Francisco,California,West,Home Office,Technology,Accessories,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450,162,Yes
CA-2017-119284,TS-21205,Nashville,Tennessee,South,Corporate,Technology,Phones,TEC-PH-10001051,HTC One,239.976,26.9973,Yes
CA-2017-119284,TS-21205,Nashville,Tennessee,South,Corporate,Furniture,Furnishings,FUR-FU-10004351,Staple-based wall hangings,31.168,9.3504,Yes
CA-2017-119284,TS-21205,Nashville,Tennessee,South,Corporate,Furniture,Tables,FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",120.96,-28.224,Yes
CA-2017-119284,TS-21205,Nashville,Tennessee,South,Corporate,Technology,Phones,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936,223.9936,Yes
CA-2017-119284,TS-21205,Nashville,Tennessee,South,Corporate,Office Supplies,Appliances,OFF-AP-10004249,Staple holder,76.608,6.7032,Yes
CA-2017-119284,TS-21205,Nashville,Tennessee,South,Corporate,Office Supplies,Storage,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",142.776,17.847,Yes
CA-2017-119284,TS-21205,Nashville,Tennessee,South,Corporate,Office Supplies,Paper,OFF-PA-10000312,Xerox 1955,91.36,29.692,Yes
CA-2016-114307,MF-17665,Columbia,Maryland,East,Corporate,Office Supplies,Appliances,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,10.5504,Yes
CA-2016-114307,MF-17665,Columbia,Maryland,East,Corporate,Office Supplies,Paper,OFF-PA-10004100,Xerox 216,51.84,24.8832,Yes
CA-2016-114307,MF-17665,Columbia,Maryland,East,Corporate,Furniture,Furnishings,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,9.3228,Yes
CA-2016-114307,MF-17665,Columbia,Maryland,East,Corporate,Office Supplies,Binders,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,5.4,2.592,Yes
US-2016-140172,SP-20650,Jackson,Michigan,Central,Corporate,Office Supplies,Appliances,OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,48.3336,Yes
US-2016-140172,SP-20650,Jackson,Michigan,Central,Corporate,Office Supplies,Art,OFF-AR-10002766,Prang Drawing Pencil Set,13.9,3.753,Yes
CA-2017-101805,SH-19975,Seattle,Washington,West,Corporate,Office Supplies,Binders,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,15.92,5.373,Yes
CA-2017-101805,SH-19975,Seattle,Washington,West,Corporate,Furniture,Furnishings,FUR-FU-10000023,Eldon Wave Desk Accessories,70.68,31.0992,Yes
CA-2017-101805,SH-19975,Seattle,Washington,West,Corporate,Office Supplies,Storage,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,5.4124,Yes
US-2014-105137,RB-19435,Columbus,Ohio,East,Consumer,Technology,Machines,TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,-71.3958,Yes
US-2014-105137,RB-19435,Columbus,Ohio,East,Consumer,Office Supplies,Binders,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",18.264,-13.3936,Yes
CA-2016-162159,CR-12625,Columbus,Georgia,South,Home Office,Furniture,Chairs,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",121.78,30.445,Yes
US-2016-144057,CV-12805,Austin,Texas,Central,Corporate,Office Supplies,Storage,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",856.656,107.082,Yes
US-2016-144057,CV-12805,Austin,Texas,Central,Corporate,Office Supplies,Binders,OFF-BI-10002852,Ibico Standard Transparent Covers,13.184,-20.4352,Yes
US-2016-144057,CV-12805,Austin,Texas,Central,Corporate,Office Supplies,Appliances,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,48.784,-131.7168,Yes
US-2016-144057,CV-12805,Austin,Texas,Central,Corporate,Office Supplies,Paper,OFF-PA-10004327,Xerox 1911,76.64,26.824,Yes
US-2016-144057,CV-12805,Austin,Texas,Central,Corporate,Office Supplies,Binders,OFF-BI-10002353,GBC VeloBind Cover Sets,18.528,-27.792,Yes
CA-2016-159023,NW-18400,Portland,Oregon,West,Consumer,Office Supplies,Binders,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,4.158,-3.465,Yes
CA-2016-159023,NW-18400,Portland,Oregon,West,Consumer,Technology,Machines,TEC-MA-10003337,Okidata B401 Printer,179.991,-251.9874,Yes
CA-2017-150910,JL-15130,Jackson,Tennessee,South,Consumer,Furniture,Tables,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",934.956,-249.3216,Yes
CA-2017-150910,JL-15130,Jackson,Tennessee,South,Consumer,Technology,Accessories,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,46.864,7.6154,Yes
CA-2017-150910,JL-15130,Jackson,Tennessee,South,Consumer,Office Supplies,Storage,OFF-ST-10000918,Crate-A-Files,26.16,1.962,Yes
CA-2017-150910,JL-15130,Jackson,Tennessee,South,Consumer,Office Supplies,Art,OFF-AR-10001419,Newell 325,23.128,2.891,Yes
CA-2017-150910,JL-15130,Jackson,Tennessee,South,Consumer,Office Supplies,Appliances,OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24,16.291,Yes
CA-2016-157280,LW-17125,Virginia Beach,Virginia,South,Consumer,Furniture,Furnishings,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,71.2296,Yes
CA-2016-157280,LW-17125,Virginia Beach,Virginia,South,Consumer,Technology,Accessories,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,89.97,18.8937,Yes
CA-2016-157280,LW-17125,Virginia Beach,Virginia,South,Consumer,Furniture,Furnishings,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,75.68,Yes
CA-2017-107825,NB-18655,Milwaukee,Wisconsin,Central,Corporate,Office Supplies,Storage,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",92.52,24.9804,Yes
CA-2017-107825,NB-18655,Milwaukee,Wisconsin,Central,Corporate,Office Supplies,Storage,OFF-ST-10000777,"Companion Letter/Legal File, Black",37.76,10.5728,Yes
CA-2017-107825,NB-18655,Milwaukee,Wisconsin,Central,Corporate,Office Supplies,Labels,OFF-LA-10003720,Avery 487,7.38,3.4686,Yes
CA-2017-107825,NB-18655,Milwaukee,Wisconsin,Central,Corporate,Furniture,Furnishings,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82,2.7354,Yes
CA-2017-143084,BP-11050,Los Angeles,California,West,Corporate,Office Supplies,Art,OFF-AR-10002766,Prang Drawing Pencil Set,13.9,3.753,Yes
CA-2017-143084,BP-11050,Los Angeles,California,West,Corporate,Office Supplies,Envelopes,OFF-EN-10003072,Peel & Seel Envelopes,19.4,9.312,Yes
CA-2015-148873,EM-13960,Quincy,Illinois,Central,Consumer,Office Supplies,Binders,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,2.992,-4.488,Yes
CA-2015-148873,EM-13960,Quincy,Illinois,Central,Consumer,Technology,Accessories,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,108.768,2.7192,Yes
CA-2016-150077,MS-17365,Rockville,Maryland,East,Consumer,Technology,Phones,TEC-PH-10002890,AT&T 17929 Lendline Telephone,90.48,23.5248,Yes
CA-2017-166898,KH-16630,Santa Ana,California,West,Corporate,Technology,Phones,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,143.952,17.994,Yes
CA-2017-166898,KH-16630,Santa Ana,California,West,Corporate,Office Supplies,Paper,OFF-PA-10002262,Xerox 192,19.44,9.3312,Yes
CA-2015-132941,MM-18280,Haltom City,Texas,Central,Corporate,Office Supplies,Supplies,OFF-SU-10002557,Fiskars Spring-Action Scissors,22.368,1.6776,Yes
CA-2015-132941,MM-18280,Haltom City,Texas,Central,Corporate,Office Supplies,Paper,OFF-PA-10002160,Xerox 1978,32.368,11.7334,Yes
CA-2015-132941,MM-18280,Haltom City,Texas,Central,Corporate,Technology,Accessories,TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,207.984,36.3972,Yes
CA-2017-122007,JK-15325,Los Angeles,California,West,Corporate,Office Supplies,Appliances,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,90.86,26.3494,Yes
CA-2016-104689,FH-14365,Los Angeles,California,West,Corporate,Office Supplies,Art,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",23.04,6.912,Yes
CA-2016-126732,LR-16915,Los Angeles,California,West,Consumer,Furniture,Furnishings,FUR-FU-10001889,Ultra Door Pull Handle,94.68,31.2444,Yes
CA-2016-126732,LR-16915,Los Angeles,California,West,Consumer,Office Supplies,Storage,OFF-ST-10000321,Akro Stacking Bins,23.67,0.9468,Yes
CA-2016-126732,LR-16915,Los Angeles,California,West,Consumer,Technology,Phones,TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,1091.168,68.198,Yes
CA-2016-126732,LR-16915,Los Angeles,California,West,Consumer,Office Supplies,Art,OFF-AR-10004752,Blackstonian Pencils,18.69,5.2332,Yes
CA-2016-126732,LR-16915,Los Angeles,California,West,Consumer,Furniture,Tables,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,568.728,28.4364,Yes
CA-2016-126732,LR-16915,Los Angeles,California,West,Consumer,Office Supplies,Binders,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,2.5592,Yes
CA-2017-155712,KD-16615,Los Angeles,California,West,Corporate,Office Supplies,Binders,OFF-BI-10004224,Catalog Binders with Expanding Posts,107.648,33.64,Yes
CA-2015-111948,AG-10495,Detroit,Michigan,Central,Corporate,Office Supplies,Storage,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,117.1296,Yes
CA-2015-111948,AG-10495,Detroit,Michigan,Central,Corporate,Office Supplies,Appliances,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,46.7908,Yes
CA-2017-121853,DB-13660,Los Angeles,California,West,Consumer,Office Supplies,Paper,OFF-PA-10003641,Xerox 1909,211.04,97.0784,Yes
CA-2017-121853,DB-13660,Los Angeles,California,West,Consumer,Furniture,Chairs,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,594.816,59.4816,Yes
CA-2017-121853,DB-13660,Los Angeles,California,West,Consumer,Office Supplies,Binders,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,72.96,23.712,Yes
CA-2017-109085,CK-12325,Troy,Ohio,East,Home Office,Furniture,Tables,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,-106.393,Yes
CA-2017-109085,CK-12325,Troy,Ohio,East,Home Office,Office Supplies,Binders,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,-4.7625,Yes
CA-2017-109085,CK-12325,Troy,Ohio,East,Home Office,Technology,Phones,TEC-PH-10000526,Vtech CS6719,57.594,-11.5188,Yes
CA-2017-109085,CK-12325,Troy,Ohio,East,Home Office,Furniture,Furnishings,FUR-FU-10004973,Flat Face Poster Frame,30.144,8.2896,Yes
CA-2017-109085,CK-12325,Troy,Ohio,East,Home Office,Furniture,Chairs,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,-12.849,Yes
US-2016-148957,CC-12430,Redmond,Washington,West,Home Office,Office Supplies,Labels,OFF-LA-10002195,Avery 481,12.32,5.9136,Yes
CA-2014-100867,EH-14125,Lakewood,California,West,Home Office,Technology,Phones,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,321.552,20.097,Yes
CA-2017-156958,PB-18805,Seattle,Washington,West,Home Office,Office Supplies,Binders,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,29.372,Yes
CA-2017-156958,PB-18805,Seattle,Washington,West,Home Office,Furniture,Furnishings,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,39.98,Yes
CA-2017-156958,PB-18805,Seattle,Washington,West,Home Office,Technology,Phones,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.176,-7.0146,Yes
CA-2017-156958,PB-18805,Seattle,Washington,West,Home Office,Office Supplies,Binders,OFF-BI-10001543,GBC VeloBinder Manual Binding System,172.752,60.4632,Yes
CA-2017-156958,PB-18805,Seattle,Washington,West,Home Office,Office Supplies,Binders,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,9.296,3.0212,Yes
CA-2017-108931,HZ-14950,New York City,New York,East,Consumer,Office Supplies,Paper,OFF-PA-10002741,Xerox 1980,8.56,3.852,Yes
CA-2017-108931,HZ-14950,New York City,New York,East,Consumer,Office Supplies,Paper,OFF-PA-10003845,Xerox 1987,11.56,5.6644,Yes
CA-2016-130638,SC-20095,Los Angeles,California,West,Consumer,Furniture,Furnishings,FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,19.7988,Yes
CA-2016-130638,SC-20095,Los Angeles,California,West,Consumer,Office Supplies,Labels,OFF-LA-10002195,Avery 481,27.72,13.3056,Yes
CA-2016-105291,SP-20920,San Luis Obispo,California,West,Consumer,Office Supplies,Fasteners,OFF-FA-10003059,Assorted Color Push Pins,3.62,1.1946,Yes
CA-2016-161746,CS-11950,Los Angeles,California,West,Consumer,Furniture,Chairs,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,12.1068,Yes
CA-2016-161746,CS-11950,Los Angeles,California,West,Consumer,Office Supplies,Art,OFF-AR-10000390,Newell Chalk Holder,12.39,5.6994,Yes
CA-2016-161746,CS-11950,Los Angeles,California,West,Consumer,Furniture,Furnishings,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,5.5888,Yes
CA-2016-161746,CS-11950,Los Angeles,California,West,Consumer,Office Supplies,Storage,OFF-ST-10002743,SAFCO Boltless Steel Shelving,340.92,3.4092,Yes
CA-2017-167395,KM-16720,Lowell,Massachusetts,East,Consumer,Office Supplies,Appliances,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,286.86,80.3208,Yes
CA-2017-167395,KM-16720,Lowell,Massachusetts,East,Consumer,Technology,Phones,TEC-PH-10004977,GE 30524EE4,979.95,284.1855,Yes
CA-2017-167395,KM-16720,Lowell,Massachusetts,East,Consumer,Office Supplies,Supplies,OFF-SU-10001935,Staple remover,4.36,0.1744,Yes
CA-2017-142328,TC-21535,San Francisco,California,West,Home Office,Office Supplies,Paper,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50.04,25.02,Yes
CA-2014-169019,LF-17185,San Antonio,Texas,Central,Consumer,Office Supplies,Binders,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,2177.584,-3701.8928,Yes
CA-2014-169019,LF-17185,San Antonio,Texas,Central,Consumer,Furniture,Furnishings,FUR-FU-10004666,DAX Clear Channel Poster Frame,17.496,-10.0602,Yes
CA-2014-169019,LF-17185,San Antonio,Texas,Central,Consumer,Office Supplies,Binders,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,16.784,-26.8544,Yes
CA-2014-169019,LF-17185,San Antonio,Texas,Central,Consumer,Technology,Accessories,TEC-AC-10002076,Microsoft Natural Keyboard Elite,431.136,-26.946,Yes
CA-2014-169019,LF-17185,San Antonio,Texas,Central,Consumer,Office Supplies,Binders,OFF-BI-10001679,GBC Instant Index System for Binding Systems,8.88,-13.32,Yes
CA-2014-169019,LF-17185,San Antonio,Texas,Central,Consumer,Office Supplies,Appliances,OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,4.836,-12.09,Yes
US-2014-164406,BD-11605,San Francisco,California,West,Consumer,Office Supplies,Appliances,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,152.91,42.8148,Yes
US-2014-164406,BD-11605,San Francisco,California,West,Consumer,Office Supplies,Paper,OFF-PA-10000167,Xerox 1925,92.94,41.823,Yes
US-2014-164406,BD-11605,San Francisco,California,West,Consumer,Office Supplies,Binders,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,17.856,6.2496,Yes
US-2014-164406,BD-11605,San Francisco,California,West,Consumer,Office Supplies,Binders,OFF-BI-10003638,GBC Durable Plastic Covers,46.44,15.093,Yes
US-2014-164406,BD-11605,San Francisco,California,West,Consumer,Furniture,Chairs,FUR-CH-10003833,Novimex Fabric Task Chair,195.136,-12.196,Yes
CA-2017-169327,MH-17290,Los Angeles,California,West,Home Office,Office Supplies,Appliances,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",43.1,11.206,Yes
CA-2017-169327,MH-17290,Los Angeles,California,West,Home Office,Furniture,Furnishings,FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,511.5,132.99,Yes
CA-2017-169327,MH-17290,Los Angeles,California,West,Home Office,Office Supplies,Binders,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,46.225,Yes
CA-2015-141593,DB-12970,Los Angeles,California,West,Corporate,Office Supplies,Binders,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,55.264,20.724,Yes
CA-2015-141593,DB-12970,Los Angeles,California,West,Corporate,Office Supplies,Paper,OFF-PA-10004983,Xerox 23,6.48,3.1104,Yes
CA-2015-141593,DB-12970,Los Angeles,California,West,Corporate,Office Supplies,Binders,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248,11.5587,Yes
CA-2015-141593,DB-12970,Los Angeles,California,West,Corporate,Furniture,Tables,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",273.568,10.2588,Yes
US-2014-143287,KN-16705,New Rochelle,New York,East,Home Office,Office Supplies,Paper,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,21.7845,Yes
US-2014-143287,KN-16705,New Rochelle,New York,East,Home Office,Office Supplies,Paper,OFF-PA-10004039,Xerox 1882,223.92,109.7208,Yes
US-2014-143287,KN-16705,New Rochelle,New York,East,Home Office,Office Supplies,Supplies,OFF-SU-10001574,Acme Value Line Scissors,7.3,2.19,Yes
CA-2017-121258,DB-13060,Costa Mesa,California,West,Consumer,Furniture,Furnishings,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,15.6332,Yes
CA-2017-121258,DB-13060,Costa Mesa,California,West,Consumer,Technology,Phones,TEC-PH-10003645,Aastra 57i VoIP phone,258.576,19.3932,Yes
CA-2017-121258,DB-13060,Costa Mesa,California,West,Consumer,Office Supplies,Paper,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,13.32,Yes
