Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode
462,CA-2015-109638,2015-12-15,2015-12-22,Standard Class
463,CA-2016-109869,2016-04-22,2016-04-29,Standard Class
464,CA-2016-109869,2016-04-22,2016-04-29,Standard Class
465,CA-2016-109869,2016-04-22,2016-04-29,Standard Class
466,CA-2016-109869,2016-04-22,2016-04-29,Standard Class
467,CA-2016-109869,2016-04-22,2016-04-29,Standard Class
468,US-2015-101399,2015-01-17,2015-01-24,Standard Class
469,CA-2017-154907,2017-03-31,2017-04-04,Standard Class
470,US-2016-100419,2016-12-16,2016-12-20,Second Class
471,CA-2015-154144,2015-12-20,2015-12-24,Standard Class
472,CA-2014-144666,2014-11-09,2014-11-11,Second Class
473,CA-2014-144666,2014-11-09,2014-11-11,Second Class
474,CA-2014-144666,2014-11-09,2014-11-11,Second Class
475,CA-2014-144666,2014-11-09,2014-11-11,Second Class
476,CA-2014-144666,2014-11-09,2014-11-11,Second Class
477,CA-2014-144666,2014-11-09,2014-11-11,Second Class
478,CA-2016-103891,2016-07-12,2016-07-19,Standard Class
479,CA-2016-152632,2016-10-27,2016-11-02,Standard Class
480,CA-2016-100790,2016-06-26,2016-07-02,Standard Class
481,CA-2016-100790,2016-06-26,2016-07-02,Standard Class
482,CA-2014-134677,2014-10-06,2014-10-10,Standard Class
483,CA-2014-127691,2014-07-22,2014-07-27,Standard Class
484,CA-2014-127691,2014-07-22,2014-07-27,Standard Class
485,CA-2017-140963,2017-06-10,2017-06-13,First Class
486,CA-2017-140963,2017-06-10,2017-06-13,First Class
487,CA-2017-140963,2017-06-10,2017-06-13,First Class
488,CA-2014-154627,2014-10-29,2014-10-31,First Class
489,CA-2014-133753,2014-06-09,2014-06-13,Second Class
490,CA-2014-133753,2014-06-09,2014-06-13,Second Class
491,CA-2014-133753,2014-06-09,2014-06-13,Second Class
492,CA-2014-113362,2014-09-14,2014-09-19,Standard Class
493,CA-2014-113362,2014-09-14,2014-09-19,Standard Class
494,CA-2016-169166,2016-05-09,2016-05-14,Standard Class
495,US-2016-120929,2016-03-18,2016-03-21,Second Class
496,CA-2015-134782,2015-12-27,2015-12-31,Standard Class
497,CA-2016-126158,2016-07-25,2016-07-31,Standard Class
498,CA-2016-126158,2016-07-25,2016-07-31,Standard Class
499,CA-2016-126158,2016-07-25,2016-07-31,Standard Class
500,CA-2016-126158,2016-07-25,2016-07-31,Standard Class
501,US-2016-105578,2016-05-30,2016-06-04,Standard Class
502,US-2016-105578,2016-05-30,2016-06-04,Standard Class
503,US-2016-105578,2016-05-30,2016-06-04,Standard Class
504,US-2016-105578,2016-05-30,2016-06-04,Standard Class
505,US-2016-105578,2016-05-30,2016-06-04,Standard Class
506,CA-2017-134978,2017-11-12,2017-11-15,Second Class
507,CA-2015-145352,2015-03-16,2015-03-22,Standard Class
508,CA-2015-145352,2015-03-16,2015-03-22,Standard Class
509,CA-2015-145352,2015-03-16,2015-03-22,Standard Class
510,CA-2015-145352,2015-03-16,2015-03-22,Standard Class
511,CA-2017-135307,2017-11-26,2017-11-27,First Class
512,CA-2017-135307,2017-11-26,2017-11-27,First Class
513,CA-2016-106341,2016-10-20,2016-10-23,First Class
514,CA-2017-163405,2017-12-21,2017-12-25,Standard Class
515,CA-2017-163405,2017-12-21,2017-12-25,Standard Class
516,CA-2017-127432,2017-01-22,2017-01-27,Standard Class
517,CA-2017-127432,2017-01-22,2017-01-27,Standard Class
518,CA-2017-127432,2017-01-22,2017-01-27,Standard Class
519,CA-2017-127432,2017-01-22,2017-01-27,Standard Class
520,CA-2015-157812,2015-03-22,2015-03-26,Standard Class
521,CA-2015-157812,2015-03-22,2015-03-26,Standard Class
522,CA-2015-157812,2015-03-22,2015-03-26,Standard Class
523,CA-2017-145142,2017-01-23,2017-01-25,First Class
524,US-2016-139486,2016-05-21,2016-05-23,First Class
525,US-2016-139486,2016-05-21,2016-05-23,First Class
526,CA-2015-158792,2015-12-26,2016-01-02,Standard Class
527,CA-2017-113558,2017-10-21,2017-10-26,Standard Class
528,CA-2017-113558,2017-10-21,2017-10-26,Standard Class
529,US-2015-138303,2015-09-03,2015-09-07,Standard Class
530,US-2015-138303,2015-09-03,2015-09-07,Standard Class
531,US-2015-138303,2015-09-03,2015-09-07,Standard Class
532,CA-2015-102848,2015-11-07,2015-11-09,Second Class
533,US-2017-129441,2017-09-07,2017-09-11,Standard Class
534,CA-2016-168753,2016-05-29,2016-06-01,Second Class
535,CA-2016-168753,2016-05-29,2016-06-01,Second Class
536,CA-2016-126613,2016-07-10,2016-07-16,Standard Class
537,US-2017-122637,2017-09-03,2017-09-08,Second Class
538,CA-2015-147851,2015-12-03,2015-12-08,Standard Class
539,CA-2015-134894,2015-12-07,2015-12-11,Standard Class
540,CA-2015-134894,2015-12-07,2015-12-11,Standard Class
541,CA-2014-140795,2014-02-01,2014-02-03,First Class
542,CA-2016-136924,2016-07-14,2016-07-17,First Class
543,US-2015-120161,2015-12-18,2015-12-23,Standard Class
544,CA-2014-103849,2014-05-11,2014-05-16,Standard Class
545,CA-2014-103849,2014-05-11,2014-05-16,Standard Class
546,CA-2014-103849,2014-05-11,2014-05-16,Standard Class
547,CA-2017-162929,2017-11-19,2017-11-22,First Class
548,CA-2017-162929,2017-11-19,2017-11-22,First Class
549,CA-2015-113173,2015-11-15,2015-11-17,Second Class
550,CA-2015-113173,2015-11-15,2015-11-17,Second Class
551,CA-2015-113173,2015-11-15,2015-11-17,Second Class
552,CA-2016-136406,2016-04-15,2016-04-17,Second Class
553,CA-2017-112774,2017-09-11,2017-09-12,First Class
554,CA-2017-101945,2017-11-24,2017-11-28,Standard Class
555,CA-2017-100650,2017-06-29,2017-07-03,Second Class
556,CA-2014-155852,2014-03-03,2014-03-07,Second Class
557,CA-2016-113243,2016-06-10,2016-06-15,Standard Class
558,CA-2016-113243,2016-06-10,2016-06-15,Standard Class
559,CA-2016-113243,2016-06-10,2016-06-15,Standard Class
560,CA-2017-118731,2017-11-20,2017-11-22,Second Class
561,CA-2017-118731,2017-11-20,2017-11-22,Second Class
562,CA-2014-145576,2014-09-14,2014-09-18,Second Class
563,CA-2014-145576,2014-09-14,2014-09-18,Second Class
564,CA-2015-130736,2015-12-07,2015-12-09,First Class
565,CA-2015-130736,2015-12-07,2015-12-09,First Class
566,CA-2017-137099,2017-12-07,2017-12-10,First Class
567,CA-2017-156951,2017-10-01,2017-10-08,Standard Class
568,CA-2017-156951,2017-10-01,2017-10-08,Standard Class
569,CA-2017-156951,2017-10-01,2017-10-08,Standard Class
570,CA-2017-156951,2017-10-01,2017-10-08,Standard Class
571,CA-2017-164826,2017-12-28,2018-01-04,Standard Class
572,CA-2017-164826,2017-12-28,2018-01-04,Standard Class
573,CA-2017-164826,2017-12-28,2018-01-04,Standard Class
574,CA-2017-164826,2017-12-28,2018-01-04,Standard Class
575,CA-2016-127250,2016-11-03,2016-11-07,Standard Class
576,CA-2015-149713,2015-09-18,2015-09-22,Second Class
577,CA-2015-149713,2015-09-18,2015-09-22,Second Class
578,CA-2015-149713,2015-09-18,2015-09-22,Second Class
579,CA-2017-118640,2017-07-20,2017-07-26,Standard Class
580,CA-2017-118640,2017-07-20,2017-07-26,Standard Class
581,CA-2015-132906,2015-09-10,2015-09-14,Standard Class
582,CA-2017-145233,2017-12-01,2017-12-05,Standard Class
583,CA-2017-145233,2017-12-01,2017-12-05,Standard Class
584,CA-2017-145233,2017-12-01,2017-12-05,Standard Class
585,CA-2017-145233,2017-12-01,2017-12-05,Standard Class
586,CA-2017-145233,2017-12-01,2017-12-05,Standard Class
587,CA-2015-128139,2015-07-03,2015-07-09,Standard Class
588,CA-2015-128139,2015-07-03,2015-07-09,Standard Class
589,US-2016-156986,2016-03-20,2016-03-24,Standard Class
590,US-2016-156986,2016-03-20,2016-03-24,Standard Class
591,US-2016-156986,2016-03-20,2016-03-24,Standard Class
592,US-2016-156986,2016-03-20,2016-03-24,Standard Class
593,CA-2014-135405,2014-01-09,2014-01-13,Standard Class
594,CA-2014-135405,2014-01-09,2014-01-13,Standard Class
595,CA-2014-131450,2014-08-08,2014-08-15,Standard Class
596,CA-2014-131450,2014-08-08,2014-08-15,Standard Class
597,CA-2014-131450,2014-08-08,2014-08-15,Standard Class
598,CA-2014-131450,2014-08-08,2014-08-15,Standard Class
599,CA-2016-120180,2016-07-14,2016-07-16,First Class
600,US-2016-100720,2016-07-16,2016-07-21,Standard Class
601,US-2016-100720,2016-07-16,2016-07-21,Standard Class
602,US-2016-100720,2016-07-16,2016-07-21,Standard Class
603,CA-2014-149958,2014-03-15,2014-03-19,Standard Class
604,CA-2014-149958,2014-03-15,2014-03-19,Standard Class
605,CA-2014-149958,2014-03-15,2014-03-19,Standard Class
606,CA-2014-149958,2014-03-15,2014-03-19,Standard Class
607,CA-2014-149958,2014-03-15,2014-03-19,Standard Class
608,US-2014-105767,2014-05-23,2014-05-27,Standard Class
609,US-2014-105767,2014-05-23,2014-05-27,Standard Class
610,US-2014-105767,2014-05-23,2014-05-27,Standard Class
611,CA-2016-161816,2016-04-28,2016-05-01,First Class
612,CA-2016-161816,2016-04-28,2016-05-01,First Class
613,CA-2016-121223,2016-09-11,2016-09-13,Second Class
614,CA-2016-121223,2016-09-11,2016-09-13,Second Class
615,CA-2017-138611,2017-11-14,2017-11-17,Second Class
616,CA-2017-138611,2017-11-14,2017-11-17,Second Class
617,CA-2017-117947,2017-08-18,2017-08-23,Second Class
618,CA-2017-117947,2017-08-18,2017-08-23,Second Class
619,CA-2017-117947,2017-08-18,2017-08-23,Second Class
620,CA-2017-117947,2017-08-18,2017-08-23,Second Class
621,CA-2017-117947,2017-08-18,2017-08-23,Second Class
622,US-2014-111171,2014-12-26,2014-12-31,Standard Class
623,CA-2015-138009,2015-11-29,2015-12-03,Standard Class
624,CA-2015-138009,2015-11-29,2015-12-03,Standard Class
625,CA-2015-138009,2015-11-29,2015-12-03,Standard Class
626,CA-2015-138009,2015-11-29,2015-12-03,Standard Class
627,CA-2017-163020,2017-09-15,2017-09-19,Standard Class
628,CA-2017-153787,2017-05-19,2017-05-23,Standard Class
629,CA-2017-133431,2017-12-17,2017-12-21,Standard Class
630,CA-2017-133431,2017-12-17,2017-12-21,Standard Class
631,US-2016-135720,2016-12-11,2016-12-13,Second Class
632,US-2016-135720,2016-12-11,2016-12-13,Second Class
633,US-2016-135720,2016-12-11,2016-12-13,Second Class
634,CA-2017-144694,2017-09-24,2017-09-26,Second Class
635,CA-2017-144694,2017-09-24,2017-09-26,Second Class
636,CA-2015-168004,2015-10-04,2015-10-09,Second Class
637,US-2016-123470,2016-08-15,2016-08-21,Standard Class
638,US-2016-123470,2016-08-15,2016-08-21,Standard Class
639,CA-2016-115917,2016-05-20,2016-05-25,Standard Class
640,CA-2016-115917,2016-05-20,2016-05-25,Standard Class
641,CA-2016-147067,2016-12-18,2016-12-22,Standard Class
642,CA-2017-167913,2017-07-30,2017-08-03,Second Class
643,CA-2017-167913,2017-07-30,2017-08-03,Second Class
644,CA-2017-106103,2017-06-10,2017-06-15,Standard Class
645,US-2017-127719,2017-07-21,2017-07-25,Standard Class
646,CA-2017-126221,2017-12-30,2018-01-05,Standard Class
647,CA-2016-103947,2016-04-01,2016-04-08,Standard Class
648,CA-2016-103947,2016-04-01,2016-04-08,Standard Class
649,CA-2016-160745,2016-12-11,2016-12-16,Second Class
650,CA-2016-160745,2016-12-11,2016-12-16,Second Class
651,CA-2016-160745,2016-12-11,2016-12-16,Second Class
652,CA-2016-132661,2016-10-23,2016-10-29,Standard Class
653,CA-2017-140844,2017-06-19,2017-06-23,Standard Class
654,CA-2017-140844,2017-06-19,2017-06-23,Standard Class
655,CA-2016-137239,2016-08-22,2016-08-28,Standard Class
656,CA-2016-137239,2016-08-22,2016-08-28,Standard Class
657,CA-2016-137239,2016-08-22,2016-08-28,Standard Class
658,US-2016-156097,2016-09-19,2016-09-19,Same Day
659,US-2016-156097,2016-09-19,2016-09-19,Same Day
660,CA-2015-146563,2015-08-24,2015-08-28,Standard Class
661,CA-2015-146563,2015-08-24,2015-08-28,Standard Class
662,CA-2015-146563,2015-08-24,2015-08-28,Standard Class
663,CA-2015-146563,2015-08-24,2015-08-28,Standard Class
664,CA-2016-123666,2016-03-26,2016-03-30,Standard Class
665,CA-2016-143308,2016-11-04,2016-11-04,Same Day
666,CA-2017-132682,2017-06-08,2017-06-10,Second Class
667,CA-2017-132682,2017-06-08,2017-06-10,Second Class
668,CA-2017-132682,2017-06-08,2017-06-10,Second Class
669,CA-2014-156314,2014-12-24,2014-12-26,First Class
670,US-2017-106663,2017-06-09,2017-06-13,Standard Class
671,US-2017-106663,2017-06-09,2017-06-13,Standard Class
672,US-2017-106663,2017-06-09,2017-06-13,Standard Class
673,CA-2017-111178,2017-06-15,2017-06-22,Standard Class
674,CA-2017-130351,2017-12-05,2017-12-08,First Class
675,CA-2017-130351,2017-12-05,2017-12-08,First Class
676,CA-2017-130351,2017-12-05,2017-12-08,First Class
677,US-2017-119438,2017-03-18,2017-03-23,Standard Class
678,US-2017-119438,2017-03-18,2017-03-23,Standard Class
679,US-2017-119438,2017-03-18,2017-03-23,Standard Class
680,US-2017-119438,2017-03-18,2017-03-23,Standard Class
681,CA-2016-164511,2016-11-19,2016-11-24,Standard Class
682,CA-2016-164511,2016-11-19,2016-11-24,Standard Class
683,CA-2016-164511,2016-11-19,2016-11-24,Standard Class
684,US-2017-168116,2017-11-04,2017-11-04,Same Day
685,US-2017-168116,2017-11-04,2017-11-04,Same Day
686,CA-2014-157784,2014-07-05,2014-07-08,First Class
687,CA-2014-157784,2014-07-05,2014-07-08,First Class
688,CA-2014-157784,2014-07-05,2014-07-08,First Class
689,CA-2017-161480,2017-12-25,2017-12-29,Standard Class
690,US-2014-117135,2014-06-21,2014-06-23,Second Class
691,US-2014-117135,2014-06-21,2014-06-23,Second Class
692,US-2014-117135,2014-06-21,2014-06-23,Second Class
693,CA-2015-131534,2015-03-28,2015-04-02,Standard Class
694,CA-2015-131534,2015-03-28,2015-04-02,Standard Class
695,CA-2015-119291,2015-05-14,2015-05-17,First Class
696,CA-2015-119291,2015-05-14,2015-05-17,First Class
697,CA-2015-119291,2015-05-14,2015-05-17,First Class
698,CA-2015-119291,2015-05-14,2015-05-17,First Class
699,CA-2015-119291,2015-05-14,2015-05-17,First Class
700,CA-2015-119291,2015-05-14,2015-05-17,First Class
701,CA-2015-119291,2015-05-14,2015-05-17,First Class
702,CA-2017-114552,2017-09-02,2017-09-08,Standard Class
703,CA-2016-163755,2016-11-04,2016-11-08,Second Class
704,CA-2015-142027,2015-04-09,2015-04-14,Standard Class
705,CA-2014-138527,2014-09-12,2014-09-17,Standard Class
706,CA-2014-138527,2014-09-12,2014-09-17,Standard Class
707,CA-2014-138527,2014-09-12,2014-09-17,Standard Class
708,CA-2014-112158,2014-12-02,2014-12-04,First Class
709,CA-2014-112158,2014-12-02,2014-12-04,First Class
710,CA-2014-112158,2014-12-02,2014-12-04,First Class
711,CA-2014-113887,2014-04-05,2014-04-07,First Class
712,CA-2017-146136,2017-09-03,2017-09-07,Standard Class
713,US-2017-100048,2017-05-19,2017-05-24,Standard Class
714,US-2017-100048,2017-05-19,2017-05-24,Standard Class
715,US-2017-100048,2017-05-19,2017-05-24,Standard Class
716,CA-2014-153150,2014-07-01,2014-07-06,Second Class
717,CA-2014-130092,2014-01-11,2014-01-14,First Class
718,CA-2017-108910,2017-09-24,2017-09-29,Standard Class
719,CA-2014-104472,2014-06-02,2014-06-07,Standard Class
720,CA-2014-104472,2014-06-02,2014-06-07,Standard Class
721,CA-2016-112942,2016-02-13,2016-02-18,Standard Class
722,CA-2016-142335,2016-12-15,2016-12-19,Standard Class
723,CA-2016-142335,2016-12-15,2016-12-19,Standard Class
724,CA-2014-117429,2014-10-07,2014-10-13,Standard Class
725,CA-2016-114713,2016-07-07,2016-07-12,Standard Class
726,CA-2017-144113,2017-09-16,2017-09-20,Standard Class
727,CA-2017-144113,2017-09-16,2017-09-20,Standard Class
728,US-2016-150861,2016-12-03,2016-12-06,First Class
729,US-2016-150861,2016-12-03,2016-12-06,First Class
730,US-2016-150861,2016-12-03,2016-12-06,First Class
731,US-2016-150861,2016-12-03,2016-12-06,First Class
732,US-2016-150861,2016-12-03,2016-12-06,First Class
733,CA-2017-131954,2017-01-21,2017-01-25,Standard Class
734,CA-2017-131954,2017-01-21,2017-01-25,Standard Class
735,CA-2017-131954,2017-01-21,2017-01-25,Standard Class
736,CA-2017-131954,2017-01-21,2017-01-25,Standard Class
737,CA-2017-131954,2017-01-21,2017-01-25,Standard Class
738,CA-2017-131954,2017-01-21,2017-01-25,Standard Class
739,CA-2014-132500,2014-09-08,2014-09-12,Standard Class
740,CA-2014-112326,2014-01-04,2014-01-08,Standard Class
741,CA-2014-112326,2014-01-04,2014-01-08,Standard Class
742,CA-2014-112326,2014-01-04,2014-01-08,Standard Class
743,US-2016-146710,2016-08-27,2016-09-01,Standard Class
744,US-2016-146710,2016-08-27,2016-09-01,Standard Class
745,US-2016-146710,2016-08-27,2016-09-01,Standard Class
746,US-2016-146710,2016-08-27,2016-09-01,Standard Class
747,CA-2014-124429,2014-05-27,2014-05-27,Same Day
748,CA-2014-124429,2014-05-27,2014-05-27,Same Day
749,CA-2016-150889,2016-03-20,2016-03-22,Second Class
750,CA-2017-126074,2017-10-02,2017-10-06,Standard Class
751,CA-2017-126074,2017-10-02,2017-10-06,Standard Class
752,CA-2017-126074,2017-10-02,2017-10-06,Standard Class
753,CA-2017-126074,2017-10-02,2017-10-06,Standard Class
754,CA-2016-110499,2016-04-07,2016-04-09,First Class
755,CA-2015-135272,2015-12-07,2015-12-12,Standard Class
756,CA-2016-140928,2016-09-18,2016-09-22,Standard Class
757,CA-2014-106803,2014-12-29,2015-01-02,Standard Class
758,CA-2014-106803,2014-12-29,2015-01-02,Standard Class
759,CA-2017-117240,2017-07-23,2017-07-28,Standard Class
760,CA-2017-133333,2017-09-18,2017-09-22,Standard Class
761,CA-2015-112319,2015-08-31,2015-09-05,Standard Class
762,CA-2017-126046,2017-11-03,2017-11-07,Standard Class
763,CA-2015-114923,2015-02-08,2015-02-13,Standard Class
764,CA-2014-162775,2014-01-13,2014-01-15,Second Class
765,CA-2014-162775,2014-01-13,2014-01-15,Second Class
766,CA-2014-162775,2014-01-13,2014-01-15,Second Class
767,CA-2014-162775,2014-01-13,2014-01-15,Second Class
768,CA-2014-162775,2014-01-13,2014-01-15,Second Class
769,CA-2014-106810,2014-05-14,2014-05-20,Standard Class
770,CA-2016-157245,2016-05-19,2016-05-24,Standard Class
771,CA-2017-104220,2017-01-30,2017-02-05,Standard Class
772,CA-2017-104220,2017-01-30,2017-02-05,Standard Class
773,CA-2017-104220,2017-01-30,2017-02-05,Standard Class
774,CA-2017-104220,2017-01-30,2017-02-05,Standard Class
775,CA-2017-104220,2017-01-30,2017-02-05,Standard Class
776,CA-2017-104220,2017-01-30,2017-02-05,Standard Class
777,CA-2014-165974,2014-06-29,2014-07-06,Standard Class
778,CA-2015-144267,2015-08-21,2015-08-23,First Class
779,CA-2015-144267,2015-08-21,2015-08-23,First Class
780,CA-2015-144267,2015-08-21,2015-08-23,First Class
781,CA-2015-144267,2015-08-21,2015-08-23,First Class
782,US-2015-157014,2015-10-03,2015-10-06,Second Class
783,US-2015-157014,2015-10-03,2015-10-06,Second Class
784,US-2015-157014,2015-10-03,2015-10-06,Second Class
785,US-2015-157014,2015-10-03,2015-10-06,Second Class
786,CA-2015-154921,2015-05-23,2015-05-28,Standard Class
787,CA-2017-129567,2017-03-17,2017-03-21,Second Class
788,CA-2015-154620,2015-12-12,2015-12-16,Standard Class
789,CA-2015-115938,2015-06-26,2015-06-30,Standard Class
790,CA-2015-115938,2015-06-26,2015-06-30,Standard Class
791,CA-2015-115938,2015-06-26,2015-06-30,Standard Class
792,CA-2015-115938,2015-06-26,2015-06-30,Standard Class
793,CA-2016-105256,2016-05-20,2016-05-20,Same Day
794,CA-2014-156433,2014-09-20,2014-09-26,Standard Class
795,CA-2014-156433,2014-09-20,2014-09-26,Standard Class
796,CA-2017-151428,2017-09-21,2017-09-26,Standard Class
797,CA-2015-124653,2015-12-24,2015-12-26,First Class
798,CA-2015-124653,2015-12-24,2015-12-26,First Class
799,CA-2015-124653,2015-12-24,2015-12-26,First Class
800,CA-2015-101910,2015-11-27,2015-12-03,Standard Class
801,CA-2017-105809,2017-02-20,2017-02-23,First Class
802,CA-2017-105809,2017-02-20,2017-02-23,First Class
803,CA-2016-136133,2016-08-18,2016-08-23,Second Class
804,CA-2016-115504,2016-03-12,2016-03-17,Standard Class
805,CA-2017-135783,2017-04-22,2017-04-24,First Class
806,CA-2014-134313,2014-11-01,2014-11-07,Standard Class
807,CA-2014-134313,2014-11-01,2014-11-07,Standard Class
808,CA-2015-140921,2015-02-03,2015-02-05,First Class
809,CA-2015-140921,2015-02-03,2015-02-05,First Class
810,CA-2014-151995,2014-10-13,2014-10-15,First Class
811,CA-2014-151995,2014-10-13,2014-10-15,First Class
812,CA-2014-151995,2014-10-13,2014-10-15,First Class
813,CA-2014-151995,2014-10-13,2014-10-15,First Class
814,CA-2017-143686,2017-05-14,2017-05-14,Same Day
815,CA-2017-143686,2017-05-14,2017-05-14,Same Day
816,CA-2015-106565,2015-03-20,2015-03-23,First Class
817,CA-2016-149370,2016-09-15,2016-09-19,Standard Class
818,CA-2014-140858,2014-06-28,2014-07-02,Standard Class
819,CA-2014-140858,2014-06-28,2014-07-02,Standard Class
820,CA-2014-140858,2014-06-28,2014-07-02,Standard Class
821,CA-2014-140858,2014-06-28,2014-07-02,Standard Class
